time,price
22-12-2020,48.33
22-12-2020,48.34
22-12-2020,48.33
22-12-2020,48.34
22-12-2020,48.33
22-12-2020,48.34
22-12-2020,48.35
22-12-2020,48.34
22-12-2020,48.35
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.37
22-12-2020,48.36
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.4
22-12-2020,48.39
22-12-2020,48.4
22-12-2020,48.39
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.47
22-12-2020,48.48
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.47
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.47
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.5
22-12-2020,48.49
22-12-2020,48.5
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.41
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.5
22-12-2020,48.52
22-12-2020,48.53
22-12-2020,48.54
22-12-2020,48.53
22-12-2020,48.54
22-12-2020,48.55
22-12-2020,48.53
22-12-2020,48.52
22-12-2020,48.51
22-12-2020,48.52
22-12-2020,48.51
22-12-2020,48.52
22-12-2020,48.51
22-12-2020,48.52
22-12-2020,48.5
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.47
22-12-2020,48.48
22-12-2020,48.47
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.48
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.53
22-12-2020,48.5
22-12-2020,48.51
22-12-2020,48.52
22-12-2020,48.47
22-12-2020,48.48
22-12-2020,48.47
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.47
22-12-2020,48.52
22-12-2020,48.58
22-12-2020,48.55
22-12-2020,48.56
22-12-2020,48.54
22-12-2020,48.49
22-12-2020,48.47
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.47
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.39
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.39
22-12-2020,48.4
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.44
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.42
22-12-2020,48.4
22-12-2020,48.46
22-12-2020,48.4
22-12-2020,48.39
22-12-2020,48.4
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.41
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.39
22-12-2020,48.4
22-12-2020,48.39
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.41
22-12-2020,48.39
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.42
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.46
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.48
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.42
22-12-2020,48.46
22-12-2020,48.46
22-12-2020,48.55
22-12-2020,48.49
22-12-2020,48.53
22-12-2020,48.5
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.5
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.36
22-12-2020,48.37
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.34
22-12-2020,48.33
22-12-2020,48.32
22-12-2020,48.31
22-12-2020,48.3
22-12-2020,48.31
22-12-2020,48.3
22-12-2020,48.32
22-12-2020,48.31
22-12-2020,48.3
22-12-2020,48.32
22-12-2020,48.31
22-12-2020,48.3
22-12-2020,48.31
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.25
22-12-2020,48.24
22-12-2020,48.23
22-12-2020,48.21
22-12-2020,48.22
22-12-2020,48.21
22-12-2020,48.23
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.26
22-12-2020,48.25
22-12-2020,48.26
22-12-2020,48.25
22-12-2020,48.26
22-12-2020,48.24
22-12-2020,48.23
22-12-2020,48.24
22-12-2020,48.23
22-12-2020,48.22
22-12-2020,48.23
22-12-2020,48.22
22-12-2020,48.23
22-12-2020,48.21
22-12-2020,48.2
22-12-2020,48.22
22-12-2020,48.2
22-12-2020,48.23
22-12-2020,48.22
22-12-2020,48.23
22-12-2020,48.24
22-12-2020,48.19
22-12-2020,48.23
22-12-2020,48.22
22-12-2020,48.23
22-12-2020,48.21
22-12-2020,48.22
22-12-2020,48.21
22-12-2020,48.22
22-12-2020,48.25
22-12-2020,48.25
22-12-2020,48.24
22-12-2020,48.23
22-12-2020,48.25
22-12-2020,48.26
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.26
22-12-2020,48.25
22-12-2020,48.26
22-12-2020,48.25
22-12-2020,48.28
22-12-2020,48.26
22-12-2020,48.24
22-12-2020,48.23
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.24
22-12-2020,48.22
22-12-2020,48.21
22-12-2020,48.2
22-12-2020,48.21
22-12-2020,48.2
22-12-2020,48.21
22-12-2020,48.22
22-12-2020,48.23
22-12-2020,48.22
22-12-2020,48.23
22-12-2020,48.24
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.27
22-12-2020,48.28
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.31
22-12-2020,48.3
22-12-2020,48.27
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.25
22-12-2020,48.26
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.22
22-12-2020,48.23
22-12-2020,48.22
22-12-2020,48.21
22-12-2020,48.25
22-12-2020,48.26
22-12-2020,48.25
22-12-2020,48.23
22-12-2020,48.21
22-12-2020,48.21
22-12-2020,48.22
22-12-2020,48.24
22-12-2020,48.23
22-12-2020,48.22
22-12-2020,48.22
22-12-2020,48.23
22-12-2020,48.21
22-12-2020,48.22
22-12-2020,48.23
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.27
22-12-2020,48.28
22-12-2020,48.34
22-12-2020,48.32
22-12-2020,48.33
22-12-2020,48.32
22-12-2020,48.33
22-12-2020,48.32
22-12-2020,48.33
22-12-2020,48.34
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.31
22-12-2020,48.32
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.31
22-12-2020,48.3
22-12-2020,48.31
22-12-2020,48.32
22-12-2020,48.31
22-12-2020,48.3
22-12-2020,48.31
22-12-2020,48.33
22-12-2020,48.32
22-12-2020,48.34
22-12-2020,48.33
22-12-2020,48.32
22-12-2020,48.34
22-12-2020,48.35
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.46
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.45
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.48
22-12-2020,48.47
22-12-2020,48.48
22-12-2020,48.49
22-12-2020,48.48
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.48
22-12-2020,48.47
22-12-2020,48.48
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.4
22-12-2020,48.39
22-12-2020,48.37
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.34
22-12-2020,48.33
22-12-2020,48.35
22-12-2020,48.34
22-12-2020,48.33
22-12-2020,48.35
22-12-2020,48.33
22-12-2020,48.32
22-12-2020,48.33
22-12-2020,48.32
22-12-2020,48.33
22-12-2020,48.32
22-12-2020,48.31
22-12-2020,48.32
22-12-2020,48.31
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.31
22-12-2020,48.32
22-12-2020,48.33
22-12-2020,48.32
22-12-2020,48.34
22-12-2020,48.33
22-12-2020,48.32
22-12-2020,48.33
22-12-2020,48.32
22-12-2020,48.31
22-12-2020,48.34
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.25
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.27
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.31
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.25
22-12-2020,48.26
22-12-2020,48.27
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.32
22-12-2020,48.33
22-12-2020,48.34
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.27
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.27
22-12-2020,48.28
22-12-2020,48.27
22-12-2020,48.28
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.25
22-12-2020,48.24
22-12-2020,48.25
22-12-2020,48.26
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.27
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.31
22-12-2020,48.3
22-12-2020,48.31
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.31
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.27
22-12-2020,48.28
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.27
22-12-2020,48.27
22-12-2020,48.28
22-12-2020,48.27
22-12-2020,48.28
22-12-2020,48.27
22-12-2020,48.27
22-12-2020,48.26
22-12-2020,48.27
22-12-2020,48.28
22-12-2020,48.27
22-12-2020,48.28
22-12-2020,48.29
22-12-2020,48.28
22-12-2020,48.3
22-12-2020,48.29
22-12-2020,48.3
22-12-2020,48.31
22-12-2020,48.32
22-12-2020,48.31
22-12-2020,48.32
22-12-2020,48.31
22-12-2020,48.32
22-12-2020,48.31
22-12-2020,48.32
22-12-2020,48.31
22-12-2020,48.32
22-12-2020,48.33
22-12-2020,48.32
22-12-2020,48.31
22-12-2020,48.33
22-12-2020,48.34
22-12-2020,48.33
22-12-2020,48.34
22-12-2020,48.33
22-12-2020,48.34
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.34
22-12-2020,48.35
22-12-2020,48.34
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.4
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.45
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.41
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.42
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.44
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.41
22-12-2020,48.42
22-12-2020,48.4
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.34
22-12-2020,48.35
22-12-2020,48.34
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.37
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.34
22-12-2020,48.35
22-12-2020,48.34
22-12-2020,48.35
22-12-2020,48.34
22-12-2020,48.35
22-12-2020,48.34
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.37
22-12-2020,48.36
22-12-2020,48.37
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.36
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.4
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.37
22-12-2020,48.37
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.4
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.44
22-12-2020,48.42
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.39
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.39
22-12-2020,48.39
22-12-2020,48.38
22-12-2020,48.37
22-12-2020,48.36
22-12-2020,48.35
22-12-2020,48.37
22-12-2020,48.38
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.38
22-12-2020,48.38
22-12-2020,48.4
22-12-2020,48.39
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.4
22-12-2020,48.41
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.42
22-12-2020,48.43
22-12-2020,48.45
22-12-2020,48.45
22-12-2020,48.45
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.46
22-12-2020,48.47
22-12-2020,48.48
22-12-2020,48.5
22-12-2020,48.51
22-12-2020,48.5
22-12-2020,48.51
22-12-2020,48.5
22-12-2020,48.53
22-12-2020,48.54
22-12-2020,48.53
22-12-2020,48.52
22-12-2020,48.54
22-12-2020,48.55
22-12-2020,48.54
22-12-2020,48.55
22-12-2020,48.54
22-12-2020,48.55
22-12-2020,48.54
22-12-2020,48.55
22-12-2020,48.54
22-12-2020,48.55
22-12-2020,48.57
22-12-2020,48.58
22-12-2020,48.57
22-12-2020,48.58
22-12-2020,48.59
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.62
22-12-2020,48.61
22-12-2020,48.62
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.62
22-12-2020,48.61
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.62
22-12-2020,48.61
22-12-2020,48.62
22-12-2020,48.61
22-12-2020,48.62
22-12-2020,48.63
22-12-2020,48.62
22-12-2020,48.63
22-12-2020,48.62
22-12-2020,48.63
22-12-2020,48.64
22-12-2020,48.63
22-12-2020,48.64
22-12-2020,48.63
22-12-2020,48.64
22-12-2020,48.66
22-12-2020,48.67
22-12-2020,48.66
22-12-2020,48.67
22-12-2020,48.66
22-12-2020,48.63
22-12-2020,48.66
22-12-2020,48.65
22-12-2020,48.63
22-12-2020,48.62
22-12-2020,48.63
22-12-2020,48.62
22-12-2020,48.61
22-12-2020,48.62
22-12-2020,48.64
22-12-2020,48.62
22-12-2020,48.61
22-12-2020,48.63
22-12-2020,48.64
22-12-2020,48.63
22-12-2020,48.64
22-12-2020,48.63
22-12-2020,48.64
22-12-2020,48.63
22-12-2020,48.62
22-12-2020,48.64
22-12-2020,48.65
22-12-2020,48.64
22-12-2020,48.66
22-12-2020,48.65
22-12-2020,48.63
22-12-2020,48.62
22-12-2020,48.63
22-12-2020,48.62
22-12-2020,48.61
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.6
22-12-2020,48.59
22-12-2020,48.6
22-12-2020,48.59
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.62
22-12-2020,48.6
22-12-2020,48.62
22-12-2020,48.61
22-12-2020,48.59
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.59
22-12-2020,48.58
22-12-2020,48.56
22-12-2020,48.55
22-12-2020,48.61
22-12-2020,48.59
22-12-2020,48.6
22-12-2020,48.59
22-12-2020,48.6
22-12-2020,48.59
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.62
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.6
22-12-2020,48.61
22-12-2020,48.62
22-12-2020,48.63
22-12-2020,48.62
22-12-2020,48.66
22-12-2020,48.65
22-12-2020,48.63
22-12-2020,48.64
22-12-2020,48.63
22-12-2020,48.64
22-12-2020,48.63
22-12-2020,48.7
22-12-2020,48.69
22-12-2020,48.7
22-12-2020,48.69
22-12-2020,48.68
22-12-2020,48.7
22-12-2020,48.71
22-12-2020,48.7
22-12-2020,48.71
22-12-2020,48.7
22-12-2020,48.71
22-12-2020,48.7
22-12-2020,48.71
22-12-2020,48.72
22-12-2020,48.71
22-12-2020,48.73
22-12-2020,48.76
22-12-2020,48.75
22-12-2020,48.74
22-12-2020,48.73
22-12-2020,48.74
22-12-2020,48.73
22-12-2020,48.72
22-12-2020,48.73
22-12-2020,48.74
22-12-2020,48.73
22-12-2020,48.74
22-12-2020,48.73
22-12-2020,48.74
22-12-2020,48.73
22-12-2020,48.72
22-12-2020,48.73
22-12-2020,48.72
22-12-2020,48.71
22-12-2020,48.72
22-12-2020,48.71
22-12-2020,48.7
22-12-2020,48.69
22-12-2020,48.7
22-12-2020,48.69
22-12-2020,48.68
22-12-2020,48.69
22-12-2020,48.68
22-12-2020,48.67
22-12-2020,48.69
22-12-2020,48.68
22-12-2020,48.67
22-12-2020,48.71
22-12-2020,48.7
22-12-2020,48.71
22-12-2020,48.7
22-12-2020,48.71
22-12-2020,48.7
22-12-2020,48.72
22-12-2020,48.71
22-12-2020,48.72
22-12-2020,48.71
22-12-2020,48.72
22-12-2020,48.71
22-12-2020,48.7
22-12-2020,48.69
22-12-2020,48.7
